"LOCATION","Country","SUBJECT","Subject","SEX","Sex","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"CZE","Czechia","YW99G4L1_ST","Wholesale and retail trade, repair of motor vehicles and motorcycles (G)","TT","All persons","A","Annual","2012","2012","PER","Persons","3","Thousands",,,449.425,,
"CZE","Czechia","YW99G4L1_ST","Wholesale and retail trade, repair of motor vehicles and motorcycles (G)","TT","All persons","A","Annual","2013","2013","PER","Persons","3","Thousands",,,459.225,,
"CZE","Czechia","YW99G4L1_ST","Wholesale and retail trade, repair of motor vehicles and motorcycles (G)","TT","All persons","A","Annual","2014","2014","PER","Persons","3","Thousands",,,450.425,,
"CZE","Czechia","YW99G4L1_ST","Wholesale and retail trade, repair of motor vehicles and motorcycles (G)","TT","All persons","A","Annual","2015","2015","PER","Persons","3","Thousands",,,474.85,,
"CZE","Czechia","YW99G4L1_ST","Wholesale and retail trade, repair of motor vehicles and motorcycles (G)","TT","All persons","A","Annual","2016","2016","PER","Persons","3","Thousands",,,474.95,,
"CZE","Czechia","YW99G4L1_ST","Wholesale and retail trade, repair of motor vehicles and motorcycles (G)","TT","All persons","A","Annual","2017","2017","PER","Persons","3","Thousands",,,474.45,,
"CZE","Czechia","YW99G4L1_ST","Wholesale and retail trade, repair of motor vehicles and motorcycles (G)","TT","All persons","A","Annual","2018","2018","PER","Persons","3","Thousands",,,490.825,,
"CZE","Czechia","YW99G4L1_ST","Wholesale and retail trade, repair of motor vehicles and motorcycles (G)","TT","All persons","A","Annual","2019","2019","PER","Persons","3","Thousands",,,475.6,,
"CZE","Czechia","YW99G4L1_ST","Wholesale and retail trade, repair of motor vehicles and motorcycles (G)","TT","All persons","A","Annual","2020","2020","PER","Persons","3","Thousands",,,475.25,"B","Break"
"CZE","Czechia","YW99G4L1_ST","Wholesale and retail trade, repair of motor vehicles and motorcycles (G)","TT","All persons","A","Annual","2021","2021","PER","Persons","3","Thousands",,,481.4,,
"CZE","Czechia","YW99G4L1_ST","Wholesale and retail trade, repair of motor vehicles and motorcycles (G)","TT","All persons","A","Annual","2022","2022","PER","Persons","3","Thousands",,,486.075,,
"LUX","Luxembourg","YW99I4L1_ST","Accommodation and food service activities (I)","TT","All persons","A","Annual","2010","2010","PER","Persons","3","Thousands",,,4.625,"U","Low reliability"
"LUX","Luxembourg","YW99I4L1_ST","Accommodation and food service activities (I)","TT","All persons","A","Annual","2011","2011","PER","Persons","3","Thousands",,,6.8,,
"LUX","Luxembourg","YW99I4L1_ST","Accommodation and food service activities (I)","TT","All persons","A","Annual","2012","2012","PER","Persons","3","Thousands",,,7.3,,
"LUX","Luxembourg","YW99I4L1_ST","Accommodation and food service activities (I)","TT","All persons","A","Annual","2013","2013","PER","Persons","3","Thousands",,,6.4,,
"LUX","Luxembourg","YW99I4L1_ST","Accommodation and food service activities (I)","TT","All persons","A","Annual","2014","2014","PER","Persons","3","Thousands",,,7.125,"B","Break"
"LUX","Luxembourg","YW99I4L1_ST","Accommodation and food service activities (I)","TT","All persons","A","Annual","2015","2015","PER","Persons","3","Thousands",,,8.325,,
"LUX","Luxembourg","YW99I4L1_ST","Accommodation and food service activities (I)","TT","All persons","A","Annual","2016","2016","PER","Persons","3","Thousands",,,8.35,,
"LUX","Luxembourg","YW99I4L1_ST","Accommodation and food service activities (I)","TT","All persons","A","Annual","2017","2017","PER","Persons","3","Thousands",,,6.425,,
"LUX","Luxembourg","YW99I4L1_ST","Accommodation and food service activities (I)","TT","All persons","A","Annual","2018","2018","PER","Persons","3","Thousands",,,8.975,,
"LUX","Luxembourg","YW99I4L1_ST","Accommodation and food service activities (I)","TT","All persons","A","Annual","2019","2019","PER","Persons","3","Thousands",,,9.875,,
"LUX","Luxembourg","YW99I4L1_ST","Accommodation and food service activities (I)","TT","All persons","A","Annual","2020","2020","PER","Persons","3","Thousands",,,9.425,"B","Break"
"LUX","Luxembourg","YW99I4L1_ST","Accommodation and food service activities (I)","TT","All persons","A","Annual","2021","2021","PER","Persons","3","Thousands",,,8.675,,
"LUX","Luxembourg","YW99I4L1_ST","Accommodation and food service activities (I)","TT","All persons","A","Annual","2022","2022","PER","Persons","3","Thousands",,,9.475,,
"HUN","Hungary","YW99I4L1_ST","Accommodation and food service activities (I)","TT","All persons","A","Annual","2010","2010","PER","Persons","3","Thousands",,,129,,
"HUN","Hungary","YW99I4L1_ST","Accommodation and food service activities (I)","TT","All persons","A","Annual","2011","2011","PER","Persons","3","Thousands",,,136.05,,
"HUN","Hungary","YW99I4L1_ST","Accommodation and food service activities (I)","TT","All persons","A","Annual","2012","2012","PER","Persons","3","Thousands",,,141.775,,
"HUN","Hungary","YW99I4L1_ST","Accommodation and food service activities (I)","TT","All persons","A","Annual","2013","2013","PER","Persons","3","Thousands",,,141.6,,
"HUN","Hungary","YW99I4L1_ST","Accommodation and food service activities (I)","TT","All persons","A","Annual","2014","2014","PER","Persons","3","Thousands",,,151.75,,
"HUN","Hungary","YW99I4L1_ST","Accommodation and food service activities (I)","TT","All persons","A","Annual","2015","2015","PER","Persons","3","Thousands",,,168.5,,
"HUN","Hungary","YW99I4L1_ST","Accommodation and food service activities (I)","TT","All persons","A","Annual","2016","2016","PER","Persons","3","Thousands",,,176.125,,
"HUN","Hungary","YW99I4L1_ST","Accommodation and food service activities (I)","TT","All persons","A","Annual","2017","2017","PER","Persons","3","Thousands",,,171.825,,
"HUN","Hungary","YW99I4L1_ST","Accommodation and food service activities (I)","TT","All persons","A","Annual","2018","2018","PER","Persons","3","Thousands",,,169.425,,
"HUN","Hungary","YW99I4L1_ST","Accommodation and food service activities (I)","TT","All persons","A","Annual","2019","2019","PER","Persons","3","Thousands",,,175.4,,
"HUN","Hungary","YW99I4L1_ST","Accommodation and food service activities (I)","TT","All persons","A","Annual","2020","2020","PER","Persons","3","Thousands",,,157.375,"B","Break"
"HUN","Hungary","YW99I4L1_ST","Accommodation and food service activities (I)","TT","All persons","A","Annual","2021","2021","PER","Persons","3","Thousands",,,155.25,,
"HUN","Hungary","YW99I4L1_ST","Accommodation and food service activities (I)","TT","All persons","A","Annual","2022","2022","PER","Persons","3","Thousands",,,163.175,,
"GBR","United Kingdom","YW99N4L1_ST","Administrative and support service activities (N)","TT","All persons","A","Annual","2010","2010","PER","Persons","3","Thousands",,,1084.332,,
"GBR","United Kingdom","YW99N4L1_ST","Administrative and support service activities (N)","TT","All persons","A","Annual","2011","2011","PER","Persons","3","Thousands",,,1059.992,,
"GBR","United Kingdom","YW99N4L1_ST","Administrative and support service activities (N)","TT","All persons","A","Annual","2012","2012","PER","Persons","3","Thousands",,,1053.755,,
"GBR","United Kingdom","YW99N4L1_ST","Administrative and support service activities (N)","TT","All persons","A","Annual","2013","2013","PER","Persons","3","Thousands",,,1110.587,,
"GBR","United Kingdom","YW99N4L1_ST","Administrative and support service activities (N)","TT","All persons","A","Annual","2014","2014","PER","Persons","3","Thousands",,,1107.801,,
"GBR","United Kingdom","YW99N4L1_ST","Administrative and support service activities (N)","TT","All persons","A","Annual","2015","2015","PER","Persons","3","Thousands",,,1168.906,,
"GBR","United Kingdom","YW99N4L1_ST","Administrative and support service activities (N)","TT","All persons","A","Annual","2016","2016","PER","Persons","3","Thousands",,,1165.211,,
"GBR","United Kingdom","YW99N4L1_ST","Administrative and support service activities (N)","TT","All persons","A","Annual","2017","2017","PER","Persons","3","Thousands",,,1205.283,,
"GBR","United Kingdom","YW99N4L1_ST","Administrative and support service activities (N)","TT","All persons","A","Annual","2018","2018","PER","Persons","3","Thousands",,,1203.963,,
"GBR","United Kingdom","YW99N4L1_ST","Administrative and support service activities (N)","TT","All persons","A","Annual","2019","2019","PER","Persons","3","Thousands",,,1156.198,,
"GBR","United Kingdom","YW99N4L1_ST","Administrative and support service activities (N)","TT","All persons","A","Annual","2020","2020","PER","Persons","3","Thousands",,,1140.16,,
"AUT","Austria","YW99Q4L1_ST","Human health and social work activities (Q)","TT","All persons","A","Annual","2010","2010","PER","Persons","3","Thousands",,,356.75,,
"AUT","Austria","YW99Q4L1_ST","Human health and social work activities (Q)","TT","All persons","A","Annual","2011","2011","PER","Persons","3","Thousands",,,349.275,,
"AUT","Austria","YW99Q4L1_ST","Human health and social work activities (Q)","TT","All persons","A","Annual","2012","2012","PER","Persons","3","Thousands",,,358.55,,
"AUT","Austria","YW99Q4L1_ST","Human health and social work activities (Q)","TT","All persons","A","Annual","2013","2013","PER","Persons","3","Thousands",,,362.675,,
"AUT","Austria","YW99Q4L1_ST","Human health and social work activities (Q)","TT","All persons","A","Annual","2014","2014","PER","Persons","3","Thousands",,,367.65,,
"AUT","Austria","YW99Q4L1_ST","Human health and social work activities (Q)","TT","All persons","A","Annual","2015","2015","PER","Persons","3","Thousands",,,384,,
"AUT","Austria","YW99Q4L1_ST","Human health and social work activities (Q)","TT","All persons","A","Annual","2016","2016","PER","Persons","3","Thousands",,,399.25,,
"AUT","Austria","YW99Q4L1_ST","Human health and social work activities (Q)","TT","All persons","A","Annual","2017","2017","PER","Persons","3","Thousands",,,413.675,,
"AUT","Austria","YW99Q4L1_ST","Human health and social work activities (Q)","TT","All persons","A","Annual","2018","2018","PER","Persons","3","Thousands",,,420.475,,
"AUT","Austria","YW99Q4L1_ST","Human health and social work activities (Q)","TT","All persons","A","Annual","2019","2019","PER","Persons","3","Thousands",,,423.425,,
"AUT","Austria","YW99Q4L1_ST","Human health and social work activities (Q)","TT","All persons","A","Annual","2020","2020","PER","Persons","3","Thousands",,,423.025,"B","Break"
"AUT","Austria","YW99Q4L1_ST","Human health and social work activities (Q)","TT","All persons","A","Annual","2021","2021","PER","Persons","3","Thousands",,,434.5,,
"AUT","Austria","YW99Q4L1_ST","Human health and social work activities (Q)","TT","All persons","A","Annual","2022","2022","PER","Persons","3","Thousands",,,450,,
"FIN","Finland","YW994AL1_ST","Employees in Agriculture,hunting and forestry (ISIC rev4, A)","TT","All persons","A","Annual","2010","2010","PER","Persons","3","Thousands",,,32.675,,
"FIN","Finland","YW994AL1_ST","Employees in Agriculture,hunting and forestry (ISIC rev4, A)","TT","All persons","A","Annual","2011","2011","PER","Persons","3","Thousands",,,32.65,,
"FIN","Finland","YW994AL1_ST","Employees in Agriculture,hunting and forestry (ISIC rev4, A)","TT","All persons","A","Annual","2012","2012","PER","Persons","3","Thousands",,,31.125,,
"FIN","Finland","YW994AL1_ST","Employees in Agriculture,hunting and forestry (ISIC rev4, A)","TT","All persons","A","Annual","2013","2013","PER","Persons","3","Thousands",,,33.125,,
"FIN","Finland","YW994AL1_ST","Employees in Agriculture,hunting and forestry (ISIC rev4, A)","TT","All persons","A","Annual","2014","2014","PER","Persons","3","Thousands",,,31.825,,
"FIN","Finland","YW994AL1_ST","Employees in Agriculture,hunting and forestry (ISIC rev4, A)","TT","All persons","A","Annual","2015","2015","PER","Persons","3","Thousands",,,31.675,,
"FIN","Finland","YW994AL1_ST","Employees in Agriculture,hunting and forestry (ISIC rev4, A)","TT","All persons","A","Annual","2016","2016","PER","Persons","3","Thousands",,,29.8,,
"FIN","Finland","YW994AL1_ST","Employees in Agriculture,hunting and forestry (ISIC rev4, A)","TT","All persons","A","Annual","2017","2017","PER","Persons","3","Thousands",,,30.175,,
"FIN","Finland","YW994AL1_ST","Employees in Agriculture,hunting and forestry (ISIC rev4, A)","TT","All persons","A","Annual","2018","2018","PER","Persons","3","Thousands",,,28.275,,
"FIN","Finland","YW994AL1_ST","Employees in Agriculture,hunting and forestry (ISIC rev4, A)","TT","All persons","A","Annual","2019","2019","PER","Persons","3","Thousands",,,28.95,,
"FIN","Finland","YW994AL1_ST","Employees in Agriculture,hunting and forestry (ISIC rev4, A)","TT","All persons","A","Annual","2020","2020","PER","Persons","3","Thousands",,,29.95,"B","Break"
"FIN","Finland","YW994AL1_ST","Employees in Agriculture,hunting and forestry (ISIC rev4, A)","TT","All persons","A","Annual","2021","2021","PER","Persons","3","Thousands",,,34.425,,
"FIN","Finland","YW994AL1_ST","Employees in Agriculture,hunting and forestry (ISIC rev4, A)","TT","All persons","A","Annual","2022","2022","PER","Persons","3","Thousands",,,31.025,,
"KOR","Korea","YW99K4L1_ST","Financial and insurance activities (K)","TT","All persons","A","Annual","2010","2010","PER","Persons","3","Thousands",,,790,,
"KOR","Korea","YW99K4L1_ST","Financial and insurance activities (K)","TT","All persons","A","Annual","2011","2011","PER","Persons","3","Thousands",,,825.6,,
"KOR","Korea","YW99K4L1_ST","Financial and insurance activities (K)","TT","All persons","A","Annual","2012","2012","PER","Persons","3","Thousands",,,823.2,,
"KOR","Korea","YW99K4L1_ST","Financial and insurance activities (K)","TT","All persons","A","Annual","2013","2013","PER","Persons","3","Thousands",,,847,,
"KOR","Korea","YW99K4L1_ST","Financial and insurance activities (K)","TT","All persons","A","Annual","2014","2014","PER","Persons","3","Thousands",,,820,,
"KOR","Korea","YW99K4L1_ST","Financial and insurance activities (K)","TT","All persons","A","Annual","2015","2015","PER","Persons","3","Thousands",,,768,,
"KOR","Korea","YW99K4L1_ST","Financial and insurance activities (K)","TT","All persons","A","Annual","2016","2016","PER","Persons","3","Thousands",,,769,,
"KOR","Korea","YW99K4L1_ST","Financial and insurance activities (K)","TT","All persons","A","Annual","2017","2017","PER","Persons","3","Thousands",,,754,,
"KOR","Korea","YW99K4L1_ST","Financial and insurance activities (K)","TT","All persons","A","Annual","2018","2018","PER","Persons","3","Thousands",,,800,,
"KOR","Korea","YW99K4L1_ST","Financial and insurance activities (K)","TT","All persons","A","Annual","2019","2019","PER","Persons","3","Thousands",,,766,,
"KOR","Korea","YW99K4L1_ST","Financial and insurance activities (K)","TT","All persons","A","Annual","2020","2020","PER","Persons","3","Thousands",,,758,,
"KOR","Korea","YW99K4L1_ST","Financial and insurance activities (K)","TT","All persons","A","Annual","2021","2021","PER","Persons","3","Thousands",,,776,,
"KOR","Korea","YW99K4L1_ST","Financial and insurance activities (K)","TT","All persons","A","Annual","2022","2022","PER","Persons","3","Thousands",,,748,,
"ITA","Italy","YW99A4L1_ST","Agriculture,hunting and forestry (A) ","TT","All persons","A","Annual","2010","2010","PER","Persons","3","Thousands",,,397.2,,
"ITA","Italy","YW99A4L1_ST","Agriculture,hunting and forestry (A) ","TT","All persons","A","Annual","2011","2011","PER","Persons","3","Thousands",,,400.775,,
"ITA","Italy","YW99A4L1_ST","Agriculture,hunting and forestry (A) ","TT","All persons","A","Annual","2012","2012","PER","Persons","3","Thousands",,,415.775,,
"ITA","Italy","YW99A4L1_ST","Agriculture,hunting and forestry (A) ","TT","All persons","A","Annual","2013","2013","PER","Persons","3","Thousands",,,396.525,,
